tripduration,starttime,stoptime,start station id,start station name,start station latitude,start station longitude,end station id,end station name,end station latitude,end station longitude,bikeid,usertype,birth year,gender,startdate,enddate
348,39:07.1,44:55.7,448,W 37 St & 10 Ave,40.75660359,-73.9979009,459,W 20 St & 11 Ave,40.746745,-74.007756,41892,Subscriber,1995,1,8/9/2020,8/9/2020
2151,41:19.4,17:11.0,3435,Grand St & Elizabeth St,40.718822,-73.99596,281,Grand Army Plaza & Central Park S,40.7643971,-73.97371465,20101,Customer,1969,0,8/9/2020,8/9/2020
813,42:58.5,56:32.2,476,E 31 St & 3 Ave,40.74394314,-73.97966069,3718,E 11 St & Avenue B,40.72746421,-73.97950418,39475,Customer,1995,2,8/9/2020,8/9/2020
2633,48:13.8,32:07.3,3142,1 Ave & E 62 St,40.7612274,-73.96094022,3916,Pearl St & Peck Slip,40.708485,-74.002751,42132,Subscriber,1995,1,8/9/2020,8/9/2020
1158,49:17.4,08:36.4,3423,West Drive & Prospect Park West,40.66106337,-73.97945255,3423,West Drive & Prospect Park West,40.66106337,-73.97945255,36150,Subscriber,1988,1,8/9/2020,8/9/2020
853,49:34.7,03:48.0,3619,Newtown Ave & 23 St,40.7713615,-73.9246145,3598,Newton Rd & 44 St,40.7595701,-73.9142678,44513,Subscriber,1963,2,8/9/2020,8/9/2020
666,52:59.0,04:05.6,358,Christopher St & Greenwich St,40.73291553,-74.00711384,358,Christopher St & Greenwich St,40.73291553,-74.00711384,39719,Subscriber,1991,2,8/9/2020,8/9/2020
355,54:02.7,59:57.8,532,S 5 Pl & S 5 St,40.710451,-73.960876,3093,N 6 St & Bedford Ave,40.71745169,-73.95850939,30928,Customer,1995,2,8/9/2020,8/9/2020
1176,59:09.8,18:46.0,3916,Pearl St & Peck Slip,40.708485,-74.002751,312,Allen St & Stanton St,40.722055,-73.989111,40169,Customer,1992,1,8/9/2020,8/9/2020
1700,59:39.8,27:59.8,3151,E 81 St & York Ave,40.7728384,-73.94989233,468,Broadway & W 56 St,40.7652654,-73.98192338,18121,Subscriber,1992,2,8/9/2020,8/9/2020
1993,01:01.4,34:15.3,259,South St & Whitehall St,40.70122128,-74.01234218,505,6 Ave & W 33 St,40.74901271,-73.98848395,41608,Subscriber,1994,1,8/9/2020,8/9/2020
568,02:57.7,12:26.2,2002,Wythe Ave & Metropolitan Ave,40.716887,-73.963198,3096,Union Ave & N 12 St,40.71924,-73.95242,35065,Subscriber,1969,1,8/9/2020,8/9/2020
930,05:26.1,20:56.6,3849,Suydam St & St. Nicholas Ave,40.70636,-73.91945,3896,Madison St & Seneca Ave,40.70183,-73.90625,43476,Subscriber,1976,1,8/9/2020,8/9/2020
2738,05:29.9,51:08.6,2000,Front St & Washington St,40.70255088,-73.98940236,514,12 Ave & W 40 St,40.76087502,-74.00277668,38941,Customer,1969,0,8/9/2020,8/9/2020
2293,11:32.8,49:46.2,4037,Roosevelt Island Tramway,40.757284,-73.9536,487,E 20 St & FDR Drive,40.73314259,-73.97573881,17211,Subscriber,1977,2,8/9/2020,8/9/2020
2586,12:25.6,55:31.9,530,11 Ave & W 59 St,40.77149671,-73.99046034,530,11 Ave & W 59 St,40.77149671,-73.99046034,38555,Subscriber,1981,1,8/9/2020,8/9/2020
1204,12:56.0,33:00.7,3906,West St & Liberty St,40.711444,-74.014847,3236,W 42 St & Dyer Ave,40.75898481,-73.99379969,31097,Subscriber,1999,1,8/9/2020,8/9/2020
1143,24:35.0,43:38.3,3658,W 18 St & 9 Ave,40.74353373,-74.00367558,358,Christopher St & Greenwich St,40.73291553,-74.00711384,35303,Subscriber,1971,1,8/9/2020,8/9/2020
457,26:39.6,34:16.9,385,E 55 St & 2 Ave,40.75797322,-73.96603308,3140,1 Ave & E 78 St,40.77140426,-73.9535166,28738,Subscriber,1991,1,8/9/2020,8/9/2020
781,29:54.5,42:56.0,4045,West End Ave & W 60 St,40.77237,-73.99005,3177,W 84 St & Broadway,40.7867947,-73.977112,32119,Subscriber,1993,1,8/9/2020,8/9/2020
969,32:48.8,48:57.8,3141,1 Ave & E 68 St,40.76500525,-73.95818491,3336,E 97 St & Madison Ave,40.787801,-73.953559,44698,Subscriber,1982,1,8/9/2020,8/9/2020
1394,34:31.5,57:45.5,3256,Pier 40 - Hudson River Park,40.72771408,-74.01129574,72,W 52 St & 11 Ave,40.76727216,-73.99392888,29418,Subscriber,1991,2,8/9/2020,8/9/2020
1212,34:52.4,55:04.5,3737,Stanton St & Norfolk St,40.720747,-73.986274,529,W 42 St & 8 Ave,40.7575699,-73.99098507,29190,Subscriber,1989,1,8/9/2020,8/9/2020
1834,38:22.0,08:56.7,3167,Amsterdam Ave & W 73 St,40.77966809,-73.98093045,3437,Riverside Dr & W 91 St,40.79313481,-73.97700369,17902,Customer,1994,2,8/9/2020,8/9/2020
962,39:45.9,55:48.7,3158,W 63 St & Broadway,40.77163851,-73.98261428,476,E 31 St & 3 Ave,40.74394314,-73.97966069,40506,Subscriber,1997,1,8/9/2020,8/9/2020
498,47:06.1,55:25.0,3349,Grand Army Plaza & Plaza St West,40.6729679,-73.97087984,3423,West Drive & Prospect Park West,40.66106337,-73.97945255,19491,Subscriber,1988,1,8/9/2020,8/9/2020
340,51:47.7,57:28.1,3733,Avenue C & E 18 St,40.730563,-73.973984,410,Suffolk St & Stanton St,40.72066442,-73.98517977,41453,Subscriber,1989,1,8/9/2020,8/9/2020
1454,52:29.2,16:44.2,493,W 45 St & 6 Ave,40.7568001,-73.98291153,305,E 58 St & 3 Ave,40.76095756,-73.96724467,30948,Customer,1969,0,8/9/2020,8/9/2020
1923,55:57.7,28:01.6,3782,Brooklyn Bridge Park - Pier 2,40.698458,-73.997178,217,Old Fulton St,40.70277159,-73.99383605,38260,Subscriber,1929,2,8/9/2020,8/9/2020
1269,04:24.2,25:33.2,419,Carlton Ave & Park Ave,40.69580705,-73.97355569,3349,Grand Army Plaza & Plaza St West,40.6729679,-73.97087984,21397,Customer,1969,0,8/9/2020,8/9/2020
1431,04:29.3,28:21.1,3042,Fulton St & Utica Ave,40.6794268,-73.9298911,3587,Carroll St & Washington Ave,40.6686744,-73.9618148,44187,Customer,1990,1,8/9/2020,8/9/2020
719,15:09.1,27:09.1,476,E 31 St & 3 Ave,40.74394314,-73.97966069,454,E 51 St & 1 Ave,40.75455731,-73.96592976,40506,Subscriber,1978,2,8/9/2020,8/9/2020
860,15:59.6,30:20.3,3686,Gansevoort St & Hudson St,40.7394482,-74.00507033,507,E 25 St & 2 Ave,40.73912601,-73.97973776,45134,Customer,1969,0,8/9/2020,8/9/2020
2221,17:57.4,54:59.2,3798,W 40 St & 5 Ave,40.752269,-73.982079,3080,S 4 St & Rodney St,40.70934,-73.95608,21646,Subscriber,1992,2,8/9/2020,8/9/2020
116,18:35.0,20:31.9,304,Broadway & Battery Pl,40.70463334,-74.01361706,2008,Little West St & 1 Pl,40.70569254,-74.01677685,33843,Subscriber,1995,1,8/9/2020,8/9/2020
1600,21:52.9,48:33.1,280,E 10 St & 5 Ave,40.73331967,-73.99510132,3294,E 91 St & Park Ave,40.7835016,-73.955327,25803,Subscriber,1989,2,8/9/2020,8/9/2020
191,22:36.3,25:48.0,335,Washington Pl & Broadway,40.72903917,-73.99404649,3905,4 Ave & E 12 St,40.732647,-73.99011,35171,Subscriber,1952,1,8/9/2020,8/9/2020
1911,30:58.7,02:50.4,3179,Park Ave & Marcus Garvey Blvd,40.698617,-73.941342,3347,Van Brunt St & Wolcott St,40.6773429,-74.01275056,45707,Subscriber,1989,2,8/9/2020,8/9/2020
1444,31:43.8,55:48.3,3057,Kosciuszko St & Tompkins Ave,40.69128258,-73.9452416,241,DeKalb Ave & S Portland Ave,40.68981035,-73.97493121,21711,Subscriber,1985,1,8/9/2020,8/9/2020
2173,38:06.7,14:19.8,3305,E 91 St & 2 Ave,40.7811223,-73.94965589,394,E 9 St & Avenue C,40.72521311,-73.97768752,41906,Subscriber,1991,2,8/9/2020,8/9/2020
78,41:17.0,42:35.6,3164,Columbus Ave & W 72 St,40.7770575,-73.97898475,3164,Columbus Ave & W 72 St,40.7770575,-73.97898475,14630,Subscriber,1994,0,8/9/2020,8/9/2020
1459,41:28.0,05:47.4,2008,Little West St & 1 Pl,40.70569254,-74.01677685,72,W 52 St & 11 Ave,40.76727216,-73.99392888,36100,Subscriber,1983,1,8/9/2020,8/9/2020
1185,42:35.6,02:21.0,361,Allen St & Hester St,40.71605866,-73.99190759,354,Emerson Pl & Myrtle Ave,40.69363137,-73.96223558,38872,Customer,1995,1,8/9/2020,8/9/2020
1032,52:12.3,09:24.5,3777,Stockholm St & Wilson Ave,40.699304,-73.923044,3755,DeKalb Ave & Franklin Ave,40.69064807,-73.95746179,16358,Customer,1969,0,8/9/2020,8/9/2020
1087,53:22.8,11:30.6,392,Jay St & Tech Pl,40.695065,-73.987167,3673,Dean St & Franklin Ave,40.67759207,-73.95563722,40283,Customer,1969,0,8/9/2020,8/9/2020
474,54:55.6,02:49.9,3502,Lexington Ave & E 111 St,40.7954121,-73.9441232,3535,Mt Morris Park W & W 120 St,40.804038,-73.945925,35296,Subscriber,1977,1,8/9/2020,8/9/2020
588,56:14.0,06:02.5,3928,Adam Clayton Powell Blvd & W 132 St,40.813539,-73.94521,4010,W 145 St & Amsterdam Ave,40.825244,-73.947257,41471,Subscriber,1990,1,8/9/2020,8/9/2020
2350,12:15.5,51:25.6,4017,E 138 St & 5 Av,40.81449,-73.936153,3997,5 Av & W 139 St,40.815484,-73.935856,28541,Customer,1969,0,8/9/2020,8/9/2020
612,16:25.7,26:38.4,519,Pershing Square North,40.751873,-73.977706,3812,University Pl & E 14 St,40.734814,-73.992085,16220,Customer,1969,0,8/9/2020,8/9/2020
700,18:51.6,30:32.4,3610,Vernon Blvd & 30 Rd,40.770845,-73.934171,3616,Steinway St & 28 Ave,40.7656251,-73.9136695,40490,Subscriber,1992,1,8/9/2020,8/9/2020
2920,20:28.4,09:08.5,3288,E 88 St & 1 Ave,40.778301,-73.9488134,3052,Lewis Ave & Madison St,40.686312,-73.935775,37173,Subscriber,1994,2,8/9/2020,8/9/2020
870,21:31.9,36:02.1,2021,W 45 St & 8 Ave,40.75929124,-73.98859651,3175,W 70 St & Amsterdam Ave,40.77748046,-73.98288594,32138,Subscriber,1943,1,8/9/2020,8/9/2020
251,24:09.4,28:21.0,326,E 11 St & 1 Ave,40.72953837,-73.98426726,507,E 25 St & 2 Ave,40.73912601,-73.97973776,33742,Customer,1995,1,8/9/2020,8/9/2020
500,28:30.4,36:51.4,326,E 11 St & 1 Ave,40.72953837,-73.98426726,268,Howard St & Centre St,40.71910537,-73.99973337,42770,Subscriber,1998,1,8/9/2020,8/9/2020
1778,29:39.2,59:17.5,3497,Pleasant Ave & E 116 St,40.7949879,-73.9333349,3497,Pleasant Ave & E 116 St,40.7949879,-73.9333349,32832,Customer,1969,0,8/9/2020,8/9/2020
504,29:41.5,38:05.6,3140,1 Ave & E 78 St,40.77140426,-73.9535166,3134,3 Ave & E 62 St,40.76312584,-73.96526895,17607,Subscriber,1967,2,8/9/2020,8/9/2020
448,31:12.9,38:41.9,4002,W 144 St & Adam Clayton Powell Blvd,40.820877,-73.939249,3533,St. Nicholas Ave & W 126 St,40.8114323,-73.9518776,31791,Customer,2002,1,8/9/2020,8/9/2020
798,36:45.6,50:04.3,3150,E 85 St & York Ave,40.77536905,-73.94803392,3301,Columbus Ave & W 95 St,40.7919557,-73.968087,44864,Subscriber,1978,1,8/9/2020,8/9/2020
497,40:56.3,49:13.5,3697,W 64 St & Thelonious Monk Circle,40.77515953,-73.98918696,508,W 46 St & 11 Ave,40.76341379,-73.99667444,40585,Subscriber,1984,1,8/9/2020,8/9/2020
3056,42:57.7,33:54.4,3260,Mercer St & Bleecker St,40.72706363,-73.99662137,311,Norfolk St & Broome St,40.7172274,-73.98802084,41786,Customer,1995,2,8/9/2020,8/9/2020
380,52:38.2,58:58.8,3789,Fulton St & Irving Pl,40.68186,-73.959432,3578,Park Pl & Franklin Ave,40.6741806,-73.9564947,44921,Subscriber,1990,1,8/9/2020,8/9/2020
532,55:23.1,04:15.5,3372,E 74 St & 1 Ave,40.7689738,-73.95482273,3734,E 58 St &  1 Ave (NW Corner),40.759125,-73.962658,27778,Subscriber,1972,2,8/9/2020,8/9/2020
503,05:12.7,13:36.1,3507,Park Ave & E 124 St,40.8045555,-73.9396861,3535,Mt Morris Park W & W 120 St,40.804038,-73.945925,17265,Customer,1986,1,8/9/2020,8/9/2020
157,07:39.7,10:17.2,3924,Lincoln Ave & E 138 St,40.810893,-73.927311,4021,E 138 St & Grand Concourse,40.813224,-73.930605,45119,Subscriber,1993,2,8/9/2020,8/9/2020
913,08:25.9,23:38.9,3735,W 30 St & 10 Ave,40.752694,-74.002353,3160,Central Park West & W 76 St,40.77896784,-73.97374737,36449,Subscriber,1976,1,8/9/2020,8/9/2020
515,22:51.6,31:26.9,3328,W 100 St & Manhattan Ave,40.795,-73.9645,3283,W 89 St & Columbus Ave,40.7882213,-73.97041561,36982,Subscriber,2001,1,8/9/2020,8/9/2020
1122,28:33.5,47:16.1,239,Willoughby St & Fleet St,40.69196566,-73.9813018,3082,Hope St & Union Ave,40.71167351,-73.95141312,35035,Subscriber,1989,0,8/9/2020,8/9/2020
1451,50:51.1,15:02.6,3054,Greene Ave & Throop Ave,40.6894932,-73.942061,217,Old Fulton St,40.70277159,-73.99383605,36550,Customer,1992,1,8/9/2020,8/9/2020
1010,55:08.7,11:59.1,274,Lafayette Ave & Fort Greene Pl,40.68691865,-73.976682,3317,10 St & 5 Ave,40.6686273,-73.98700053,32060,Subscriber,1977,2,8/9/2020,8/9/2020
3166,58:28.8,51:14.9,3151,E 81 St & York Ave,40.7728384,-73.94989233,3151,E 81 St & York Ave,40.7728384,-73.94989233,40876,Customer,1997,1,8/9/2020,8/9/2020
924,07:49.0,23:14.0,517,Pershing Square South,40.751581,-73.97791,3255,8 Ave & W 31 St,40.75058535,-73.99468482,16270,Subscriber,1977,1,8/9/2020,8/9/2020
547,09:11.1,18:19.0,3938,E 133 St & Cypress Pl,40.80262,-73.9174,3989,Willis Ave & E 137 St,40.808384,-73.923604,30240,Subscriber,2002,1,8/9/2020,8/9/2020
2842,11:32.7,58:55.2,3711,E 13 St & Avenue A,40.72966729,-73.98067966,3711,E 13 St & Avenue A,40.72966729,-73.98067966,43802,Subscriber,1980,2,8/9/2020,8/9/2020
1034,15:21.4,32:35.5,3158,W 63 St & Broadway,40.77163851,-73.98261428,3735,W 30 St & 10 Ave,40.752694,-74.002353,41896,Customer,1989,1,8/9/2020,8/9/2020
1916,15:40.1,47:36.8,347,Greenwich St & W Houston St,40.728846,-74.008591,3108,Nassau Ave & Russell St,40.72557,-73.94434,17486,Customer,1969,0,8/9/2020,8/9/2020
390,15:52.9,22:23.1,216,Columbia Heights & Cranberry St,40.70037867,-73.99548059,3242,Schermerhorn St & Court St,40.69102926,-73.99183363,30700,Subscriber,1987,1,8/9/2020,8/9/2020
724,21:37.5,33:42.4,4007,Riverside Dr & W 138 St,40.823168,-73.955857,3928,Adam Clayton Powell Blvd & W 132 St,40.813539,-73.94521,31007,Customer,1995,1,8/9/2020,8/9/2020
363,29:05.2,35:09.0,369,Washington Pl & 6 Ave,40.73224119,-74.00026394,237,E 11 St & 2 Ave,40.73047309,-73.98672378,38518,Subscriber,1969,1,8/9/2020,8/9/2020
755,29:13.3,41:48.8,3088,Union Ave & Jackson St,40.7160751,-73.952029,460,S 4 St & Wythe Ave,40.71285887,-73.96590294,24994,Customer,1969,0,8/9/2020,8/9/2020
871,38:32.1,53:04.1,3047,Halsey St & Tompkins Ave,40.6823687,-73.944118,3828,Eldert St & Bushwick Ave,40.68652,-73.91321,28727,Customer,1969,0,8/9/2020,8/9/2020
3931,47:28.3,52:59.6,3107,Bedford Ave & Nassau Ave,40.72311651,-73.95212324,3096,Union Ave & N 12 St,40.71924,-73.95242,17704,Customer,1987,1,8/9/2020,8/9/2020
169,59:58.9,02:48.3,471,Grand St & Havemeyer St,40.71286844,-73.95698119,532,S 5 Pl & S 5 St,40.710451,-73.960876,14823,Subscriber,1964,0,8/9/2020,8/9/2020
272,00:10.3,04:42.3,536,1 Ave & E 30 St,40.74144387,-73.97536082,472,E 32 St & Park Ave,40.7457121,-73.98194829,40633,Subscriber,1986,2,8/9/2020,8/9/2020
1927,06:59.6,39:06.8,3881,12 Ave & W 125 St,40.818299,-73.960405,500,Broadway & W 51 St,40.76228826,-73.98336183,37436,Subscriber,1981,1,8/9/2020,8/9/2020
862,08:08.2,22:30.2,2012,E 27 St & 1 Ave,40.739445,-73.976806,4044,8 Ave & W 38 St,40.75461,-73.99177,43531,Subscriber,1986,1,8/9/2020,8/9/2020
830,19:19.6,33:09.9,494,W 26 St & 8 Ave,40.74734825,-73.99723551,3711,E 13 St & Avenue A,40.72966729,-73.98067966,17746,Subscriber,1989,2,8/9/2020,8/9/2020
2818,37:12.0,24:10.3,173,Broadway & W 49 St,40.76068327,-73.98452729,3814,E 56 St & Madison Ave,40.761573,-73.972628,27471,Customer,1969,0,8/9/2020,8/10/2020
2608,40:26.3,23:54.7,173,Broadway & W 49 St,40.76068327,-73.98452729,3814,E 56 St & Madison Ave,40.761573,-73.972628,15468,Customer,1995,1,8/9/2020,8/10/2020
789,46:03.2,59:12.5,540,Lexington Ave & E 29 St,40.74311555,-73.98215353,305,E 58 St & 3 Ave,40.76095756,-73.96724467,15834,Subscriber,1987,1,8/9/2020,8/9/2020
1889,56:10.3,27:40.3,242,Carlton Ave & Flushing Ave,40.697787,-73.973736,3072,Leonard St & Boerum St,40.70583339,-73.94644578,37683,Subscriber,1995,1,8/9/2020,8/10/2020
1122,04:07.2,22:50.1,3416,7 Ave & Park Pl,40.6776147,-73.97324283,390,Duffield St & Willoughby St,40.69221589,-73.9842844,18015,Customer,1969,0,8/10/2020,8/10/2020
3290,59:14.6,54:04.9,3141,1 Ave & E 68 St,40.76500525,-73.95818491,355,Bayard St & Baxter St,40.71602118,-73.99974372,37160,Subscriber,1966,1,8/10/2020,8/10/2020
65,38:57.7,40:03.0,445,E 10 St & Avenue A,40.72740794,-73.98142006,3718,E 11 St & Avenue B,40.72746421,-73.97950418,28123,Subscriber,1976,1,8/10/2020,8/10/2020
477,50:12.7,58:10.1,477,W 41 St & 8 Ave,40.75640548,-73.9900262,513,W 56 St & 10 Ave,40.768254,-73.988639,42233,Subscriber,1979,1,8/10/2020,8/10/2020
408,33:33.3,40:21.7,4016,Adam Clayton Powell Blvd & W 130 St,40.812346,-73.946168,4041,Adam Clayton Powell Blvd & W 151 St,40.825289,-73.936232,36642,Customer,1999,1,8/10/2020,8/10/2020
1255,01:41.5,22:36.7,3595,35 St & Broadway,40.760339,-73.9222427,3156,E 72 St & York Ave,40.76663814,-73.95348296,37238,Subscriber,1984,1,8/10/2020,8/10/2020
347,20:49.0,26:36.6,3733,Avenue C & E 18 St,40.730563,-73.973984,411,E 6 St & Avenue D,40.72228087,-73.97668709,43680,Subscriber,1978,1,8/10/2020,8/10/2020
372,26:13.9,32:26.3,3147,E 85 St & 3 Ave,40.77801203,-73.95407149,3345,Madison Ave & E 99 St,40.78948542,-73.95242929,21068,Subscriber,1988,1,8/10/2020,8/10/2020
483,03:58.3,12:01.5,3256,Pier 40 - Hudson River Park,40.72771408,-74.01129574,268,Howard St & Centre St,40.71910537,-73.99973337,19385,Subscriber,1979,1,8/10/2020,8/10/2020
724,10:01.9,22:06.2,3376,E 65 St & 2 Ave,40.76471852,-73.9622207,3160,Central Park West & W 76 St,40.77896784,-73.97374737,40878,Subscriber,1985,2,8/10/2020,8/10/2020
1898,15:13.0,46:51.9,3096,Union Ave & N 12 St,40.71924,-73.95242,3785,W 42 St & 6 Ave,40.75492,-73.98455,44851,Subscriber,1978,1,8/10/2020,8/10/2020
1610,15:21.9,42:12.8,462,W 22 St & 10 Ave,40.74691959,-74.00451887,3739,Perry St & Greenwich Ave,40.735918,-74.000939,20585,Customer,1965,1,8/10/2020,8/10/2020
597,27:39.9,37:37.7,3671,E 81 St & 2 Ave,40.77477945,-73.95427465,3142,1 Ave & E 62 St,40.7612274,-73.96094022,19820,Subscriber,1991,1,8/10/2020,8/10/2020
414,30:40.2,37:34.5,167,E 39 St & 3 Ave,40.7489006,-73.97604882,305,E 58 St & 3 Ave,40.76095756,-73.96724467,41055,Subscriber,1996,1,8/10/2020,8/10/2020
677,32:24.6,43:42.5,332,Cherry St,40.71219906,-73.97948148,315,South St & Gouverneur Ln,40.70355377,-74.00670227,19770,Subscriber,1979,2,8/10/2020,8/10/2020
1094,36:50.9,55:05.8,164,E 47 St & 2 Ave,40.75323098,-73.97032517,358,Christopher St & Greenwich St,40.73291553,-74.00711384,41654,Customer,1987,1,8/10/2020,8/10/2020
369,44:31.3,50:40.6,391,Clark St & Henry St,40.69760127,-73.99344559,3409,Bergen St & Smith St,40.6867443,-73.99063168,37196,Subscriber,1981,2,8/10/2020,8/10/2020
617,44:39.7,54:57.6,3714,Division Ave & Hooper St,40.70684203,-73.9544354,3016,Kent Ave & N 7 St,40.72036775,-73.96165073,41554,Subscriber,1990,1,8/10/2020,8/10/2020
1346,48:26.6,10:52.7,419,Carlton Ave & Park Ave,40.69580705,-73.97355569,412,Forsyth St & Canal St,40.7158155,-73.99422366,45534,Subscriber,1954,1,8/10/2020,8/10/2020
465,53:15.7,01:01.2,3906,West St & Liberty St,40.711444,-74.014847,249,Harrison St & Hudson St,40.71870987,-74.0090009,45161,Subscriber,1992,2,8/10/2020,8/10/2020
244,55:12.9,59:17.0,3154,E 77 St & 3 Ave,40.77314236,-73.95856158,3139,E 72 St & Park Ave,40.77118288,-73.96409422,40232,Subscriber,1983,2,8/10/2020,8/10/2020
486,55:15.0,03:21.2,3056,Kosciuszko St & Nostrand Ave,40.69072549,-73.95133465,241,DeKalb Ave & S Portland Ave,40.68981035,-73.97493121,42012,Subscriber,1988,2,8/10/2020,8/10/2020
848,59:16.9,13:25.8,454,E 51 St & 1 Ave,40.75455731,-73.96592976,4044,8 Ave & W 38 St,40.75461,-73.99177,42864,Subscriber,1960,1,8/10/2020,8/10/2020
550,05:04.7,14:15.5,3739,Perry St & Greenwich Ave,40.735918,-74.000939,151,Cleveland Pl & Spring St,40.72210379,-73.99724901,31287,Customer,1969,0,8/10/2020,8/10/2020
150,06:53.2,09:23.3,2002,Wythe Ave & Metropolitan Ave,40.716887,-73.963198,3093,N 6 St & Bedford Ave,40.71745169,-73.95850939,44986,Subscriber,1990,1,8/10/2020,8/10/2020
1722,10:01.9,38:44.3,3616,Steinway St & 28 Ave,40.7656251,-73.9136695,3140,1 Ave & E 78 St,40.77140426,-73.9535166,36938,Subscriber,1988,2,8/10/2020,8/10/2020
479,11:46.6,19:45.9,128,MacDougal St & Prince St,40.72710258,-74.00297088,426,West St & Chambers St,40.71754834,-74.01322069,42008,Subscriber,1994,1,8/10/2020,8/10/2020
147,14:07.4,16:35.2,265,Stanton St & Chrystie St,40.72229346,-73.99147535,312,Allen St & Stanton St,40.722055,-73.989111,38502,Subscriber,1972,1,8/10/2020,8/10/2020
745,17:04.6,29:29.7,422,W 59 St & 10 Ave,40.770513,-73.988038,3135,E 75 St & 3 Ave,40.77112927,-73.95772297,27463,Subscriber,1983,2,8/10/2020,8/10/2020
1917,20:35.8,52:33.6,437,Macon St & Nostrand Ave,40.68098339,-73.95004798,217,Old Fulton St,40.70277159,-73.99383605,43177,Subscriber,1974,1,8/10/2020,8/10/2020
2788,21:42.0,08:10.2,3718,E 11 St & Avenue B,40.72746421,-73.97950418,3711,E 13 St & Avenue A,40.72966729,-73.98067966,31888,Subscriber,1975,0,8/10/2020,8/10/2020
877,27:32.0,42:09.2,489,10 Ave & W 28 St,40.75066386,-74.00176802,325,E 19 St & 3 Ave,40.73624527,-73.98473765,40223,Subscriber,1985,1,8/10/2020,8/10/2020
1796,29:26.5,59:22.8,4045,West End Ave & W 60 St,40.77237,-73.99005,248,Laight St & Hudson St,40.72185379,-74.00771779,39928,Subscriber,1998,2,8/10/2020,8/10/2020
772,31:06.0,43:58.1,3400,E 110 St & Madison Ave,40.7961535,-73.94782145,3290,E 89 St & York Ave,40.7779453,-73.946041,17776,Subscriber,1995,2,8/10/2020,8/10/2020
2546,38:22.2,20:48.7,351,Front St & Maiden Ln,40.70530954,-74.00612572,3882,Norman St & Wyckoff Ave,40.69517,-73.90311,41674,Subscriber,1968,1,8/10/2020,8/10/2020
610,41:30.6,51:40.9,251,Mott St & Prince St,40.72317958,-73.99480012,350,Clinton St & Grand St,40.71559509,-73.9870295,43312,Subscriber,1954,1,8/10/2020,8/10/2020
840,43:22.5,57:23.3,164,E 47 St & 2 Ave,40.75323098,-73.97032517,422,W 59 St & 10 Ave,40.770513,-73.988038,44730,Subscriber,1973,1,8/10/2020,8/10/2020
195,45:55.2,49:10.9,461,E 20 St & 2 Ave,40.73587678,-73.98205027,2012,E 27 St & 1 Ave,40.739445,-73.976806,45511,Subscriber,1989,2,8/10/2020,8/10/2020
1953,47:42.7,20:16.2,157,Henry St & Atlantic Ave,40.69089272,-73.99612349,3790,Henry St & Middagh St,40.7003,-73.991581,31978,Subscriber,1982,1,8/10/2020,8/10/2020
369,48:03.4,54:12.5,3540,Morningside Ave & W 123 St,40.81,-73.9551508,3520,Adam Clayton Powell Blvd & W 118 St,40.804372,-73.951475,32238,Subscriber,1985,1,8/10/2020,8/10/2020
1612,52:26.1,19:18.3,3053,Marcy Ave & Lafayette Ave,40.6900815,-73.947915,3902,Fairview Ave & Linden St,40.70694,-73.90632,44195,Subscriber,1973,1,8/10/2020,8/10/2020
1545,58:36.6,24:21.7,3052,Lewis Ave & Madison St,40.686312,-73.935775,3599,Franklin Ave & Empire Blvd,40.66314,-73.9605695,42906,Customer,1989,1,8/10/2020,8/10/2020
434,59:29.8,06:44.1,379,W 31 St & 7 Ave,40.749156,-73.9916,528,2 Ave & E 31 St,40.74290902,-73.97706058,27859,Subscriber,1983,1,8/10/2020,8/10/2020
1359,04:20.1,26:59.3,3906,West St & Liberty St,40.711444,-74.014847,427,Bus Slip & State St,40.701907,-74.013942,29818,Subscriber,1978,1,8/10/2020,8/10/2020
1163,06:26.3,25:49.9,3312,1 Ave & E 94 St,40.7817212,-73.94594,3529,Lenox Ave & W 130 St,40.8107922,-73.9430681,28614,Subscriber,1995,2,8/10/2020,8/10/2020
520,06:29.1,15:09.2,3766,Sharon St & Olive St,40.715353,-73.93856,3110,Meserole Ave & Manhattan Ave,40.72708584,-73.95299117,38710,Subscriber,1993,1,8/10/2020,8/10/2020
341,14:30.3,20:11.4,450,W 49 St & 8 Ave,40.76227205,-73.98788205,513,W 56 St & 10 Ave,40.768254,-73.988639,42022,Subscriber,1948,1,8/10/2020,8/10/2020
292,16:15.6,21:08.1,3708,W 13 St & 5 Ave,40.735445,-73.99431,237,E 11 St & 2 Ave,40.73047309,-73.98672378,44402,Subscriber,1999,2,8/10/2020,8/10/2020
616,16:18.6,26:34.9,301,E 2 St & Avenue B,40.72217444,-73.98368779,507,E 25 St & 2 Ave,40.73912601,-73.97973776,45478,Subscriber,1977,1,8/10/2020,8/10/2020
570,20:03.4,29:33.6,380,W 4 St & 7 Ave S,40.73401143,-74.00293877,490,8 Ave & W 33 St,40.751551,-73.993934,27952,Subscriber,1994,1,8/10/2020,8/10/2020
1030,23:38.2,40:49.1,3379,E 103 St & Lexington Ave,40.7903051,-73.94755757,3177,W 84 St & Broadway,40.7867947,-73.977112,43504,Subscriber,1961,1,8/10/2020,8/10/2020
355,27:14.1,33:09.5,2003,1 Ave & E 18 St,40.73381219,-73.98054421,3463,E 16 St & Irving Pl,40.73536706,-73.98797393,25703,Subscriber,1990,1,8/10/2020,8/10/2020
